trade_date,open,high,low,close,change,return,volume,volume_in_money
2008/6/18,2767.8,2970.4,2684.67,2951.84,160.56,5.75,263568.34,2273910.86
2008/6/17,2974.09,3005.79,2776.85,2791.29,-186.53,-6.26,185129.67,1609049.13
2008/6/16,3041.7,3076.44,2926.71,2977.82,-67.29,-2.21,157807.58,1435147.96
2008/6/13,3202.26,3227.48,3042.5,3045.11,-152.44,-4.77,175868.74,1682047.33
2008/6/12,3209.92,3244.58,3125.09,3197.55,-28.3,-0.88,200015.4,2014462.91
2008/6/11,3250.44,3270.85,3165.7,3225.85,-86.82,-2.62,200134.87,1940719.3
2008/6/10,3487.05,3487.05,3297.91,3312.67,-317.26,-8.74,188459.43,1893874.05
2008/6/6,3662.05,3680.27,3607.24,3629.92,-27.56,-0.75,151060.7,1658856.99
2008/6/5,3690.86,3705.46,3639.81,3657.49,-46.51,-1.26,172254.67,1876162.13
2008/6/4,3759.88,3764.57,3667.27,3704,-67.1,-1.78,204914.45,2196594.68
2008/6/3,3789.04,3804.56,3741.41,3771.1,-17.06,-0.45,226009.17,2538929.03
2008/6/2,3747.59,3804.79,3730.14,3788.15,32.52,0.87,210080.26,2302391
2008/5/30,3744.25,3781.33,3695.29,3755.63,6.11,0.16,213454.58,2361664.51
2008/5/29,3839.54,3859.85,3749.52,3749.52,-97.74,-2.54,241336.86,2721597.36
2008/5/28,3749.6,3864.81,3730.74,3847.26,103.72,2.77,235238.75,2699694.1
2008/5/27,3712.76,3752.96,3679,3743.54,14.79,0.4,201086.59,2194758.61
2008/5/26,3804.3,3812.31,3726.76,3728.75,-100.42,-2.62,283236.69,3075667.47
2008/5/23,3857.22,3890.16,3746.01,3829.17,-42.38,-1.09,291167.05,3165121.78
2008/5/22,3866.7,3958.45,3834.54,3871.55,-37.18,-0.95,314159.75,3660108.55
2008/5/21,3757.06,3932.3,3663.2,3908.73,94.8,2.49,343734.81,3865754.32
2008/5/20,4070.8,4098.65,3792.15,3813.94,-256.11,-6.29,312865.46,3710555.82
2008/5/19,4059.28,4100.56,4008.57,4070.05,-1.86,-0.05,228059.29,2811169.19
2008/5/16,4126.65,4160.4,4005.07,4071.91,-59.34,-1.44,306528.08,3811405.11
2008/5/15,4186.75,4230.77,4131.25,4131.25,-37.23,-0.89,397350.67,4860517.42
2008/5/14,4076.88,4171.27,4076.88,4168.49,89.62,2.2,436836.82,5380978.19
2008/5/13,3944.54,4107.59,3932.71,4078.86,9.72,0.24,469688.82,5761200.14
2008/5/12,3926.05,4110.7,3893.39,4069.15,82.91,2.08,376975.04,4738465.55
2008/5/9,4014.17,4049.78,3891.49,3986.24,1.04,0.03,374492.72,4662156.36
2008/5/8,3805.34,3985.2,3796.55,3985.2,134.97,3.51,318205.28,3815752.55
2008/5/7,4001.59,4049.11,3849.98,3850.23,-174.76,-4.34,374705.29,4572166.71
2008/5/6,4015.55,4086.43,3969.97,4024.99,-15.17,-0.38,398417,4918694.97
2008/5/5,3943.2,4046.68,3895.64,4040.16,136.98,3.51,391723.67,4740639.43
2008/4/30,3771.19,3910.41,3771.19,3903.18,143.63,3.82,377908.31,4408872.17
2008/4/29,3714.79,3782.52,3708.59,3759.55,29.98,0.8,258857.82,2995384.98
2008/4/28,3696.93,3779.58,3667.58,3729.56,-26.77,-0.71,307787.41,3597700.24
2008/4/25,3716.51,3873.33,3669.36,3756.33,33.26,0.89,427920.13,4948039.88
2008/4/24,3692.55,3726.87,3603.96,3723.07,313.3,9.19,470857.31,5315216.16
2008/4/23,3238.46,3428.56,3210.75,3409.77,143.39,4.39,227780.4,2377115.85
2008/4/22,3264.66,3281.48,3093.67,3266.38,-48.12,-1.45,190598.49,1857510.36
2008/4/21,3578.8,3579.58,3273.58,3314.51,-23.77,-0.71,218378.05,2360027.65
2008/4/18,3483.86,3495.03,3333.11,3338.27,-173.64,-4.94,167323.07,1689672.42
2008/4/17,3632.83,3695.17,3458.53,3511.91,-121.76,-3.35,172247.04,1894060.97
2008/4/16,3717.13,3732.78,3612.59,3633.68,-89.59,-2.41,174131.94,2046129.45
2008/4/15,3588.23,3723.27,3529.18,3723.27,116.5,3.23,181377.31,2070752.39
2008/4/14,3778.69,3779.25,3597.08,3606.77,-255.6,-6.62,207230.99,2318688.43
2008/4/11,3831.04,3898.51,3823.67,3862.36,58.91,1.55,199079.41,2342052.83
2008/4/10,3639.61,3803.65,3614.7,3803.46,108.15,2.93,207133.12,2353295.2
2008/4/9,3887.99,3960.77,3694.96,3695.31,-213.5,-5.46,243202.21,2826540.75
2008/4/8,3832.92,3941.24,3806.29,3908.8,86.43,2.26,251500.57,2960224.36
2008/4/7,3544.31,3825.85,3506.79,3822.37,233.61,6.51,218547.28,2425326.28
2008/4/3,3469.79,3631.55,3392.08,3588.76,88.24,2.52,189388.39,1995652.55
2008/4/2,3725.19,3778.57,3464.41,3500.52,-203.75,-5.5,230760.9,2466868.37
2008/4/1,4024.44,4070.12,3695.51,3704.27,-339.83,-8.4,227535.75,2540235.59
2008/3/31,4129.93,4200.76,4042.62,4044.1,-197.35,-4.65,190531.05,2306552.58
2008/3/28,4072.04,4248.4,3948.85,4241.45,121.67,2.95,230761.99,2852638.88
2008/3/27,4298.39,4298.39,4115.52,4119.79,-232.27,-5.34,217481.98,2699010.99
2008/3/26,4383.73,4446.54,4317.06,4352.05,-15.29,-0.35,194596.37,2513737.11
2008/3/25,4233.95,4386.84,4190.54,4367.34,52.76,1.22,223865.74,2876818.96
2008/3/24,4459.51,4489.46,4312.77,4314.58,-91.27,-2.07,257575.48,3485505.91
2008/3/21,4347.27,4448.06,4315.68,4405.86,58.11,1.34,257173.59,3412392.16
2008/3/20,4112.7,4394.76,3956.03,4347.74,171.26,4.1,284283.86,3572212.08
2008/3/19,4065,4241.94,3989.64,4176.49,191.99,4.82,255173.1,3112810.31
2008/3/18,4237.3,4327.38,3926.46,3984.49,-318.12,-7.39,242285.01,2844929.39
2008/3/17,4641.92,4642.73,4299.56,4302.61,-359.02,-7.7,211128.47,2726081.95
2008/3/14,4665.83,4718.18,4598.15,4661.63,-27.05,-0.58,165246.36,2218898.11
2008/3/13,4829.24,4844.18,4589.51,4688.68,-192.35,-3.94,259247.78,3459493.55
2008/3/12,5095.97,5122.54,4880.7,4881.03,-134.11,-2.67,225393.81,3173919.77
2008/3/11,4906.14,5015.88,4841.56,5015.14,67.31,1.36,203328.53,2861344.64
2008/3/10,5081.11,5084.4,4915.44,4947.83,-168.08,-3.29,237713.39,3264504.41
2008/3/7,5194.66,5208.9,5104.92,5115.92,-107.9,-2.07,299537.84,4139417.94
2008/3/6,5229.78,5296.26,5220.37,5223.82,9.58,0.18,447580.2,6138983.82
2008/3/5,5171.78,5218.3,5068.2,5214.24,21.65,0.42,385793,5415474.2
2008/3/4,5246.41,5279.21,5177.74,5192.59,-35.14,-0.67,431681.15,6136698.73
2008/3/3,5044.94,5227.79,5014.28,5227.73,170.8,3.38,374225.61,5484982.94
2008/2/29,4984.4,5058.12,4976.15,5056.94,67.52,1.35,252790.99,3552455.68
2008/2/28,4986.44,5045.11,4935.3,4989.41,12.43,0.25,241176.14,3421737.23
2008/2/27,4880.16,4977.24,4854.15,4976.99,108.17,2.22,237039.89,3350667.97
2008/2/26,4974.71,5021.6,4729.85,4868.81,-0.84,-0.02,252875.95,3617548.45
2008/2/25,5038.63,5068.98,4856.48,4869.65,-159.54,-3.17,267355.89,3844095.47
2008/2/22,5140.12,5151.29,4938.73,5029.2,-124.4,-2.41,311991.66,4499682
2008/2/21,5068.03,5184.15,5022.65,5153.6,64.16,1.26,315545.79,4571461.56
2008/2/20,5152.28,5171.18,5079.77,5089.44,-43.92,-0.86,314771.51,4722351.28
2008/2/19,5054.61,5137.84,5026.56,5133.36,90.22,1.79,288233.25,4428044.04
2008/2/18,4953.03,5072.11,4946.51,5043.14,157.13,3.22,289227.54,4343499.41
2008/2/15,4884.37,4886.06,4800.64,4886.02,-24.34,-0.5,191627.8,2727791.01
2008/2/14,4842.94,4929.77,4842.94,4910.36,96.78,2.01,161134.69,2268297.16
2008/2/13,4798.57,4884.69,4749.15,4813.58,-25.34,-0.52,155870.4,2213022.84
2008/2/5,4818.54,4889.38,4751.23,4838.92,18.53,0.38,207526.03,3000742.14
2008/2/4,4570.11,4821.08,4570.11,4820.39,363.99,8.17,213050.53,3000846.24
2008/2/1,4653.54,4686.6,4308.52,4456.4,-207.02,-4.44,224117.34,2906126.43
2008/1/31,4839.4,4868.31,4661.59,4663.42,-187.76,-3.87,185679.35,2573768.67
2008/1/30,4878.4,4950.18,4725.39,4851.18,11.78,0.24,248769.43,3548518.42
2008/1/29,4757.19,4888.79,4720.68,4839.4,98.9,2.09,236679.16,3258400.35
2008/1/28,5073.63,5073.63,4712.61,4740.5,-356.19,-6.99,345345.67,4694214.45
2008/1/25,5081.31,5146.86,5054.08,5096.69,15.76,0.31,389043.83,5547846.49
2008/1/24,4951.38,5116.49,4915.97,5080.93,169.17,3.44,427800.36,6246966.32
2008/1/23,4662.71,4912.48,4624.94,4911.76,249.94,5.36,381296.6,5357924.21
2008/1/22,4976.79,4976.79,4639.96,4661.83,-435.4,-8.54,403744.61,5644982.95
2008/1/21,5331.67,5343.87,5078.5,5097.23,-220.22,-4.14,354629.72,5189488.27
2008/1/18,5268.9,5320.45,5210.36,5317.45,46.49,0.88,312382.28,4492473.64
2008/1/17,5380.82,5467.13,5106.92,5270.96,-141.96,-2.62,429350.88,6526496.98
2008/1/16,5461.88,5463.2,5389.15,5412.91,-74.18,-1.35,390599.9,5891456.37
2008/1/15,5451.64,5495.39,5418.12,5487.09,41.99,0.77,368804.04,5681880.51
2008/1/14,5382.73,5450.89,5368.48,5445.1,68.31,1.27,338508.69,5336431.65
2008/1/11,5385.91,5392.27,5290.71,5376.8,-5.53,-0.1,349482.35,5393795.16
2008/1/10,5372.82,5438.31,5354.86,5382.33,25.84,0.48,408496.78,6296459.55
2008/1/9,5176.27,5356.48,5167.34,5356.48,155.93,3,348237.85,5318925.66
2008/1/8,5358.81,5367.54,5158.12,5200.55,-147.24,-2.75,424728.84,6391395.07
2008/1/7,5237.94,5358.59,5222.2,5347.79,104.76,2,403884.07,6126351.56
2008/1/4,5241.09,5246.11,5171.4,5243.03,12.28,0.23,333085.91,5032651.14
2008/1/3,5129.05,5241.55,5110.53,5230.75,106.82,2.08,419874.83,6175273.56
2008/1/2,4963.05,5125.32,4960.35,5123.93,176.33,3.56,343459.11,5044993.53
2007/12/28,4972.08,4984.22,4927.64,4947.6,-15.85,-0.32,298035.71,4272200.04
2007/12/27,4933.73,4987.21,4932.92,4963.45,50.61,1.03,357018.77,5058004.85
2007/12/26,4829.59,4912.84,4829.59,4912.84,97.63,2.03,308237.99,4278095.86
2007/12/25,4780.47,4820.43,4755.01,4815.21,42.57,0.89,285569.97,3909138.03
2007/12/24,4724.17,4810.56,4724.08,4772.64,81.1,1.73,348451.38,4724285.16
2007/12/21,4603.76,4692.12,4602.1,4691.53,70.96,1.54,262008.57,3492087.73
2007/12/20,4576.09,4627.69,4567.79,4620.57,54.95,1.2,234293.48,3097313.14
2007/12/19,4490.77,4575.41,4490.77,4565.62,97.81,2.19,235567.3,3023257.96
2007/12/18,4489.42,4531.26,4453.77,4467.81,-38.23,-0.85,178920.83,2240353.56
2007/12/17,4512.38,4564.25,4498.96,4506.04,6.51,0.14,289544.06,3725286.04
2007/12/14,4359.81,4499.56,4331.32,4499.53,96.89,2.2,223074.65,2732870.74
2007/12/13,4533.09,4564.36,4401.13,4402.64,-142.04,-3.13,265837.67,3425914.53
2007/12/12,4520.93,4573.52,4497.67,4544.68,9.74,0.21,256640.17,3300082.53
2007/12/11,4495.5,4535.15,4464.24,4534.94,51.11,1.14,291016.46,3655959.39
2007/12/10,4304.75,4484.11,4288.5,4483.83,121.61,2.79,277569.59,3616275.6
2007/12/7,4295.29,4362.22,4291.87,4362.22,71.15,1.66,191308.18,2398410.65
2007/12/6,4281.9,4292.91,4251.78,4291.07,18.02,0.42,158940.81,1976207.62
2007/12/5,4190.48,4273.13,4180.06,4273.05,79.08,1.89,176996.05,2259182.76
2007/12/4,4174.79,4209.04,4174.79,4193.96,23.7,0.57,139623.37,1723830.97
2007/12/3,4113.21,4186.48,4101.1,4170.26,47.33,1.15,140523.26,1746367.35
2007/11/30,4189.25,4196.69,4113.42,4122.93,-62.34,-1.49,155117.98,1899358.97
2007/11/29,4108.44,4187.23,4059.37,4185.27,107.23,2.63,163989.75,2041778.67
2007/11/28,4118.45,4155,4057.74,4078.04,-30.91,-0.75,114827.84,1452022.2
2007/11/27,4130.1,4173.2,4102.01,4108.95,-42.93,-1.03,119955.48,1558662.74
2007/11/26,4238.58,4266.98,4148.76,4151.88,-42.1,-1,140357.68,1812289.49
2007/11/23,4084.58,4194.34,4067.41,4193.98,81.35,1.98,114251.17,1438157.81
2007/11/22,4254.81,4259.76,4104.08,4112.63,-195.8,-4.54,154310,1901494.84
2007/11/21,4381.34,4399.81,4303.44,4308.42,-63.25,-1.45,175084.13,2280526.06
2007/11/20,4305.54,4389.15,4285.99,4371.68,58.4,1.35,190628.35,2434898.8
2007/11/19,4228.58,4319.77,4226.95,4313.28,96.05,2.28,179685.51,2253210.63
2007/11/16,4175.57,4224.41,4146.1,4217.23,6.89,0.16,155454.29,1928444.73
2007/11/15,4258.37,4275.24,4201.03,4210.34,-53.65,-1.26,191515.53,2420585.27
2007/11/14,4149.89,4264.4,4137.99,4264,149.49,3.63,194913.76,2369721.82
2007/11/13,4121.09,4171.25,4061.6,4114.51,15.95,0.39,167250.83,1965824.99
2007/11/12,4090.91,4119.08,3996.16,4098.56,-54.68,-1.32,172579.74,2076174.02
2007/11/9,4174.47,4215.87,4098.3,4153.24,-52.41,-1.25,159292.49,2016622.85
2007/11/8,4373.63,4373.63,4203.05,4205.65,-180.21,-4.11,172156.09,2233153.23
2007/11/7,4404.77,4432.36,4304.85,4385.86,-9.16,-0.21,156671.95,2040162.65
2007/11/6,4365.14,4431.38,4362.22,4395.01,33.14,0.76,164203.38,2103382.09
2007/11/5,4306.73,4396.04,4279.02,4361.87,32.24,0.74,174710.51,2248252.59
2007/11/2,4372.87,4404.26,4303.57,4329.63,-101.47,-2.29,216247.7,2915875.17
2007/11/1,4557.64,4557.64,4430.27,4431.1,-119.08,-2.62,233930.38,3137058.59
2007/10/31,4422.6,4556.79,4414.32,4550.18,161.86,3.69,263096.13,3504252.39
2007/10/30,4303.7,4388.43,4264.77,4388.33,99.54,2.32,187139.01,2418650.96
2007/10/29,4251.17,4289.23,4211.15,4288.79,59.84,1.42,180808.46,2319312.88
2007/10/26,4196.25,4268.31,4126.57,4228.95,-22.55,-0.53,215605.62,2722288.47
2007/10/25,4564.34,4564.34,4245.65,4251.5,-345.14,-7.51,300980.4,3794533.83
2007/10/24,4700,4712.31,4590.87,4596.64,-92.09,-1.96,223165.89,3150747.46
2007/10/23,4689.11,4736.03,4551.13,4688.72,0.43,0.01,229615.73,3236895.63
2007/10/22,4775.68,4812.22,4686.09,4688.29,-125.66,-2.61,233556.77,3304556.74
2007/10/19,4831.99,4884.43,4782.51,4813.95,-0.51,-0.01,221766.01,3280381.34
2007/10/18,4923.34,4923.34,4812.54,4814.46,-115.07,-2.33,274614.88,4003719.09
2007/10/17,4942.83,4955.68,4887.45,4929.54,-14.02,-0.28,279590.89,4208274.79
2007/10/16,4898.39,4943.98,4833.93,4943.56,52.96,1.08,286449.35,4309042.69
2007/10/15,4896.83,4905.59,4774.24,4890.6,-0.79,-0.02,342458.75,5205430.59
2007/10/12,5005.56,5006.51,4662.11,4891.39,-114.11,-2.28,472447.62,6642607.03
2007/10/11,5110.68,5114.23,4998.6,5005.5,-103.6,-2.03,363943.77,5196788.37
2007/10/10,5157.89,5166.09,5074.96,5109.1,-32.79,-0.64,379836.66,5664978.31
2007/10/9,5089.64,5142.17,5036.07,5141.89,53.3,1.05,354431.91,5022843.69
2007/10/8,5169.24,5178.6,5084.66,5088.6,4.95,0.1,362583.09,5408603.23
2007/9/28,5009.91,5099.06,5009.91,5083.65,110.93,2.23,353724.04,5137116.09
2007/9/27,4934.37,4972.83,4898.23,4972.72,40.2,0.81,252452.16,3751998.59
2007/9/26,5010.22,5034.8,4903.29,4932.52,-80.3,-1.6,277709.24,3838115.18
2007/9/25,5054.47,5081.85,4977.45,5012.82,-41.91,-0.83,331037.47,4617439.49
2007/9/24,5040.3,5080.56,4974.56,5054.73,25.89,0.51,396265.79,5502210.73
2007/9/21,5093.26,5098.76,4922.33,5028.84,-50.24,-0.99,429010.57,5801519.43
2007/9/20,5043.42,5083.29,5020.59,5079.08,49.98,0.99,412243.7,5634304.43
2007/9/19,5106.86,5114.96,5008.45,5029.1,-67.14,-1.32,431109.76,5907232.8
2007/9/18,5068.11,5096.54,5002.23,5096.24,48.64,0.96,497748.66,6676188.58
2007/9/17,4926.84,5052.76,4919.7,5047.6,110.9,2.25,525117.32,6984613.04
2007/9/14,4892.23,4948.1,4824.02,4936.69,64.03,1.31,469015.66,6322236.04
2007/9/13,4788.87,4872.66,4765.23,4872.66,101.89,2.14,413706.35,5420788.94
2007/9/12,4692.41,4797.42,4590.27,4770.77,52.46,1.11,479443.55,6135126.26
2007/9/11,5041.23,5054.09,4712.09,4718.31,-320.63,-6.36,557842.41,7508624.85
2007/9/10,4881.12,5038.95,4834.32,5038.94,99.71,2.02,492245.54,6678718.47
2007/9/7,5036.79,5051.54,4937.81,4939.23,-126.28,-2.49,573245.98,8053476.91
2007/9/6,5036.06,5080.34,5028.05,5065.52,54.79,1.09,510299.33,7011095.16
2007/9/5,4985.5,5016.48,4900.54,5010.73,30.2,0.61,457667.89,6317067.87
2007/9/4,5032.55,5055.61,4957.89,4980.53,-28.3,-0.57,577740.62,7749587.99
2007/9/3,4941.98,5023.52,4941.98,5008.83,111.2,2.27,646397.16,8442700.6
2007/8/31,4872,4914.97,4868.46,4897.64,53.93,1.11,555878.84,7001959.3
2007/8/30,4721.39,4849.63,4721.39,4843.71,142.27,3.03,515199.09,6534503.02
2007/8/29,4711.04,4762.46,4642.65,4701.44,-28.35,-0.6,449072.7,6058523.52
2007/8/28,4706.03,4734.56,4630.42,4729.79,5.25,0.11,477764.79,6428998.25
2007/8/27,4802.43,4822.02,4680.1,4724.54,-18.41,-0.39,522418.19,6866849.41
2007/8/24,4752.3,4765.17,4703.05,4742.95,9.11,0.19,508811.15,6501890.99
2007/8/23,4708.67,4739.89,4662.03,4733.84,48.78,1.04,500155.85,6455641.19
2007/8/22,4566.18,4704.88,4543.52,4685.06,59.78,1.29,554684.34,6957314.35
2007/8/21,4598.38,4636.64,4571.76,4625.28,54.71,1.2,495918.44,6252154.72
2007/8/20,4475.4,4570.57,4468.85,4570.57,179.69,4.09,455765.02,5627075.46
2007/8/17,4422.65,4482.73,4384.53,4390.88,-48.08,-1.08,380056.56,4660186.35
2007/8/16,4396.9,4462.58,4344.46,4438.96,26.16,0.59,393677.19,4783042.72
2007/8/15,4448.92,4460.17,4300.56,4412.8,-23.41,-0.53,370010.28,4671767.72
2007/8/14,4329.95,4440.76,4324.86,4436.21,106.44,2.46,370082.99,4694543.14
2007/8/13,4343.73,4350.35,4257.38,4329.77,-19.05,-0.44,405024.17,5019121.25
2007/8/10,4443.12,4443.12,4243.74,4348.81,-93.25,-2.1,406786.78,5383003.74
2007/8/9,4392.99,4444.96,4392.99,4442.06,46.63,1.06,388072.27,5131537.6
2007/8/8,4435.79,4465.57,4294.06,4395.43,-74.72,-1.67,461056.03,5898156.48
2007/8/7,4510.08,4510.08,4405.6,4470.14,-34.2,-0.76,510988.63,6677326.06
2007/8/6,4446.21,4504.66,4418.26,4504.34,96.3,2.18,547501.23,7045950.23
2007/8/3,4376.96,4424.27,4323.99,4408.05,71.24,1.64,538960.72,6967149.27
2007/8/2,4181.49,4336.81,4171.86,4336.81,175.68,4.22,464257.59,5883866.71
2007/8/1,4423.04,4435.24,4155.48,4161.14,-242.45,-5.51,593988.72,7282884.82
2007/7/31,4349.61,4403.67,4279.3,4403.58,50.49,1.16,507125.08,6260746.2
2007/7/30,4279.04,4386.29,4277.83,4353.09,83.32,1.95,530096.54,6482790.55
2007/7/27,4171.89,4269.85,4111.69,4269.77,78.89,1.88,481909.64,5665198.86
2007/7/26,4135.06,4212.32,4103.28,4190.88,84.06,2.05,476203.95,5542545.66
2007/7/25,3991.35,4106.83,3991.18,4106.83,113.81,2.85,410576.06,4721345.72
2007/7/24,4012.8,4097.47,3977.45,3993.02,8.23,0.21,510894.54,5782062.85
2007/7/23,3813.98,3984.79,3813.98,3984.79,196.04,5.17,504335.62,5583807.78
2007/7/20,3642.33,3791.31,3642.33,3788.74,148.46,4.08,352328.54,3874010.51
2007/7/19,3615.97,3652.54,3593.21,3640.28,15.94,0.44,188387.55,2077556.43
2007/7/18,3601.29,3673.9,3573.53,3624.34,13.96,0.39,249598.94,2771788.29
2007/7/17,3514.28,3641.5,3492.27,3610.38,78.32,2.22,214544.54,2285332.17
2007/7/16,3654.86,3662.36,3532.06,3532.06,-123.78,-3.39,208459.35,2234403.78
2007/7/13,3671.46,3672.34,3596.25,3655.85,-15.33,-0.42,201635.49,2198456.8
2007/7/12,3659.4,3687.15,3634.48,3671.18,17.86,0.49,235986.16,2539348.76
2007/7/11,3581.91,3653.31,3564.15,3653.31,47.12,1.31,248064.2,2641396.75
2007/7/10,3704.88,3704.88,3587.16,3606.19,-105.53,-2.84,347369.35,3767977.22
2007/7/9,3627.98,3737.69,3603.51,3711.71,120.34,3.35,415197.53,4371839.35
2007/7/6,3359.09,3594.42,3309.15,3591.38,211.2,6.25,379546.28,3803554.83
2007/7/5,3562.28,3570.05,3378.45,3380.18,-242.34,-6.69,294140.9,2963777.47
2007/7/4,3711.61,3716.51,3605.45,3622.52,-82.19,-2.22,268398.08,3019039.8
2007/7/3,3675.36,3710.08,3587.71,3704.71,59.92,1.64,305757.76,3266148.37
2007/7/2,3571.72,3658.14,3489.12,3644.79,59.3,1.65,335048.68,3464447.21
2007/6/29,3636.31,3718.18,3527.32,3585.49,-172.49,-4.59,387878.18,4152406.52
2007/6/28,4017.18,4026.1,3756.6,3757.98,-264.34,-6.57,399694.81,4775474.72
2007/6/27,3944.36,4031.63,3877.08,4022.31,93.61,2.38,420122.6,5006525.87
2007/6/26,3739.19,3930.04,3667.82,3928.7,76.76,1.99,436272.71,4894241.02
2007/6/25,4139.28,4184.33,3824.89,3851.94,-271.27,-6.58,476521.36,5811262.05
2007/6/22,4376.38,4386.93,4050.67,4123.22,-251.27,-5.74,556894.11,7108378.15
2007/6/21,4372.35,4452.48,4277.04,4374.49,-21.73,-0.49,520024.66,6794633.71
2007/6/20,4539.58,4589.22,4371,4396.22,-132.82,-2.93,672809.98,8923180.73
2007/6/19,4446.7,4529.28,4394.23,4529.03,89.85,2.02,618443.89,8187685.27
2007/6/18,4400.4,4454.78,4400.4,4439.19,122.66,2.84,578857.7,7723279.17
2007/6/15,4262.75,4349.16,4232.3,4316.53,4.55,0.11,520847.49,6812670.69
2007/6/14,4365.98,4399.52,4249.21,4311.98,-60.55,-1.38,689611.06,8667599.9
2007/6/13,4263.62,4398.61,4254.63,4372.53,154.09,3.65,777132.92,9778863.69
2007/6/12,4138.33,4218.61,3945.68,4218.44,113.88,2.77,735697.39,9148953.17
2007/6/11,4057.17,4117.25,4056.82,4104.55,101.68,2.54,617300.87,7596046.53
2007/6/8,3970.28,4036.88,3931.38,4002.87,66.1,1.68,645713.39,7727969.15
2007/6/7,3751.67,3936.84,3736.16,3936.77,199.84,5.35,647742.41,7289889.47
2007/6/6,3676.69,3786.77,3563.23,3736.93,76.99,2.1,671356.73,7245572.11
2007/6/5,3430.55,3660.51,3317.87,3659.94,41.25,1.14,704132.3,7164239.72
2007/6/4,3901.79,3930.34,3615.11,3618.69,-341.75,-8.63,451664.35,5287259.76
2007/6/1,4260.77,4317.3,3945.4,3960.44,-307.34,-7.2,660435.14,8464238.82
2007/5/31,4329.81,4414.61,4095.4,4267.78,-188.5,-4.23,744453.07,9706938.69
2007/5/30,4486.51,4751.04,4430.69,4456.28,-397.36,-8.19,806303.05,11295586.45
2007/5/29,4782.41,4853.88,4730.48,4853.64,91.94,1.93,756341.06,10840050.56
2007/5/28,4707.69,4784.43,4700.62,4761.7,111.84,2.41,811564.35,11528956.56
2007/5/25,4559.43,4665.98,4525.29,4649.86,78.14,1.71,712086.67,9899967.37
2007/5/24,4606.15,4625.92,4460.93,4571.71,-10.59,-0.23,831352.81,11190682.61
2007/5/23,4486.02,4582.45,4463.27,4582.31,122.49,2.75,742900,9931902.58
2007/5/22,4402.93,4484.53,4402.76,4459.81,95.66,2.19,806506.87,10598165.93
2007/5/21,4089.85,4364.16,4076.52,4364.16,128.97,3.05,716217.45,9284950.39
2007/5/18,4219.61,4261.46,4188.32,4235.19,13.27,0.31,592097,7623423.44
2007/5/17,4146.32,4235.05,4135.37,4221.91,103.77,2.52,627087.02,8038792.68
2007/5/16,3981.82,4118.24,3929.52,4118.14,119.36,2.98,555593.94,6916505.54
2007/5/15,4140.33,4161.52,3989.36,3998.78,-135.05,-3.27,640017.94,7973236.88
2007/5/14,4051.84,4164.81,4014.57,4133.83,24.42,0.59,587513.81,7427434.67
2007/5/11,4101.65,4130.9,4028.36,4109.4,-18.68,-0.45,602427.52,7341515.98
2007/5/10,4103.57,4146.59,4062.48,4128.08,28.95,0.71,685139.21,8304863.72
2007/5/9,4107.55,4125.42,3918.75,4099.13,7.99,0.2,830524.99,10159300.07
2007/5/8,3990.71,4093.01,3972.03,4091.13,187.44,4.8,731239.73,8847590.93
2007/4/30,3831.55,3909.04,3809.97,3903.69,57.88,1.5,655711.5,7672835.93
2007/4/27,3861.06,3871.4,3801.55,3845.81,-7.46,-0.19,582974.02,6785334.36
2007/4/26,3814.92,3854.05,3788.87,3853.27,48.22,1.27,554333.49,6418546.65
2007/4/25,3802.69,3822.41,3712.04,3805.05,-16.37,-0.43,643892.72,7336770.53
2007/4/24,3813.53,3861.57,3753.13,3821.42,39.16,1.04,818143.19,9386861.93
2007/4/23,3667.55,3784.08,3667.55,3782.26,167.87,4.64,737200.28,8285947.9
2007/4/20,3456.74,3624.82,3456.74,3614.39,178.61,5.2,622511.45,6659804.36
2007/4/19,3642.85,3642.85,3356.02,3435.78,-213.93,-5.86,780143.01,8186668.57
2007/4/18,3572.7,3652.72,3548.36,3649.71,91.5,2.57,716140,7679959.81
2007/4/17,3482.36,3558.22,3420.31,3558.22,100.15,2.9,779442.37,8049740.28
2007/4/16,3362.73,3458.07,3362.73,3458.07,99.43,2.96,603968.58,6207934.93
2007/4/13,3393.96,3419.99,3341.27,3358.63,-28.78,-0.85,675350.73,7046420.92
2007/4/12,3316.2,3387.41,3302.36,3387.41,77.67,2.35,647074.46,6485739.95
2007/4/11,3267.61,3309.98,3231.31,3309.75,48.22,1.48,677237.72,6677167.31
2007/4/10,3253.67,3261.53,3151.49,3261.53,21.22,0.66,635566.08,6170618.2
2007/4/9,3201.15,3243.88,3201.15,3240.3,57.51,1.81,621437.52,5985567.94
2007/4/6,3110.95,3189.11,3097.06,3182.8,49.66,1.58,562520.54,5309379.37
2007/4/5,3076.76,3137.02,3063.42,3133.14,54.24,1.76,528016.57,4899820.81
2007/4/4,3049.92,3084.62,3032.49,3078.9,36.44,1.2,531263.53,4945679.77
2007/4/3,3004.9,3042.46,2993.19,3042.46,48.83,1.63,467669.83,4327250.25
2007/4/2,2935.21,2993.63,2932.64,2993.63,67.57,2.31,376735.87,3437120.65
2007/3/30,2878.24,2935.24,2859.73,2926.06,31.28,1.08,359624.17,3150365.84
2007/3/29,3005.06,3008.22,2894.74,2894.78,-109.52,-3.65,559947.99,4860609.73
